Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
28980	-417.5602	-427.3294	9.769183	0.303049	0.0657229	0.173791	0.0897864	0.00282114	0.0400627	0.00777449	0.232293	0.113158	0.315011	0.301392	0.145895	0.312485	0.403897	0.0456954	0.22877	0.65003	0.0936699	0.0275301	0.05496508	1.59859e-07	0.0690926	0.930907	1	0.283	0.5403	0.825253	1.21175	1.85082	3.53356	0.9127351	0.118711	0.0257451	0.0680776	0.0351713	0.0011051	0.0156934	0.00304544	0.0909942	0.0443265	0.123396	0.118062	0.0571501	0.122407	0.158215	0.0178999	2.552834	0.1540923	0.00120319	0.164903	0.835097	0.998797
29016	-414.0258	-425.323	11.29717	0.155943	0.0322014	0.12212	0.00689246	0.00105576	0.0218009	0.00398468	0.183411	0.0392601	0.0890656	0.0390167	0.110427	0.205532	0.0960412	0.0626417	0.0112871	0.810705	0.0903177	0.0876902	0.04242221	3.05463e-09	0.0544811	0.945519	1	0.317429	0.571416	0.839795	1.19077	1.75004	3.15031	0.8297214	0.133354	0.0275368	0.10443	0.00589405	0.000902827	0.0186429	0.00340748	0.156842	0.033573	0.0761639	0.0333649	0.0944311	0.17576	0.0821291	0.0535677	1.169393	0.6423536	0.0741219	0.338702	0.661298	0.925878
29052	-414.0115	-425.2944	11.28286	0.188346	0.102601	0.0891245	0.049724	0.000294606	0.0146647	0.0175074	0.214097	0.0798361	0.13615	0.203427	0.137532	0.34307	0.230633	0.131811	0.6591	0.256514	0.0388666	0.0455199	0.07976182	1.10472e-05	0.0962301	0.90377	0.999989	0.370965	0.616542	0.859948	1.16286	1.62195	2.69567	0.7170298	0.0971446	0.0529195	0.0459685	0.0256465	0.000151951	0.00756373	0.00902992	0.110427	0.0411777	0.0702231	0.104923	0.0709358	0.176948	0.118956	0.0679852	1.938818	0.4047843	0.0330638	0.289665	0.710335	0.966936
29088	-412.9551	-424.4273	11.47219	0.117105	0.0699557	0.0439262	0.0730039	0.0104523	0.00780649	0.00482329	0.240112	0.10226	0.00276017	0.0721359	0.0280247	0.12661	0.0834174	0.347451	0.894631	0.0463584	0.0158682	0.0431422	0.3871914	0.030016	0.284355	0.715645	0.969984	0.234824	0.493298	0.80215	1.24665	2.02717	4.25852	1.04767	0.088059	0.0526045	0.0330311	0.0548966	0.00785981	0.00587023	0.00362696	0.180556	0.0768961	0.00207556	0.0542439	0.0210737	0.0952065	0.0627272	0.261272	1.329844	1.125566	0.139531	0.383116	0.616883	0.86047
29124	-411.8913	-422.196	10.30469	0.191288	0.150554	0.0447766	0.0362072	3.76018e-05	0.00687312	0.00222472	0.182091	0.0235513	0.0590496	0.0318388	0.0294781	0.186081	0.0710416	0.0440028	0.268578	0.503211	0.0829351	0.145276	0.02831114	6.13043e-13	0.037269	0.962731	1	0.146129	0.391418	0.746296	1.33995	2.55482	6.84325	1.390651	0.180615	0.142153	0.0422781	0.0341869	3.55037e-05	0.00648961	0.00210058	0.171931	0.0222372	0.0557548	0.0300622	0.0278333	0.175698	0.0670776	0.0415475	1.059096	0.1026935	9.41193e-05	0.1194	0.8806	0.999906
29160	-411.339	-422.1953	10.85629	0.496516	0.0617073	0.112077	0.0691345	0.000259007	0.0107475	0.00476866	0.10307	0.120426	0.0677331	0.0845698	0.054568	0.329443	0.0833757	0.00146924	0.131278	0.644971	0.0518482	0.171903	0.04186433	2.42792e-09	0.0538165	0.946183	1	0.288093	0.54502	0.827495	1.20847	1.83479	3.4711	0.8998393	0.310349	0.0385704	0.070054	0.0432127	0.000161893	0.00671778	0.00298067	0.0644242	0.0752726	0.0423368	0.0528606	0.0341079	0.205919	0.0521142	0.000918354	1.599865	0.1399378	0.000713962	0.153246	0.846754	0.999286
29196	-415.9841	-427.0535	11.0694	0.248284	0.018913	0.0303262	0.0133742	0.00447223	0.00626131	0.00478805	0.35659	0.0699793	0.0981714	0.14281	0.142408	0.112187	0.129871	0.0667124	0.55993	0.296772	0.099186	0.0441122	0.07433903	5.52968e-06	0.090485	0.909515	0.999994	0.392204	0.633512	0.867264	1.15305	1.5785	2.54969	0.6767732	0.171805	0.0130872	0.0209848	0.00925455	0.00309465	0.00433264	0.00331319	0.24675	0.0484236	0.0679317	0.0988203	0.0985419	0.0776304	0.0898669	0.046163	1.445148	1.29064	0.156497	0.391778	0.608221	0.843504
29232	-415.6717	-425.4644	9.792786	0.10442	0.0121775	0.0614106	0.0581527	0.00174543	0.00278125	0.0128964	0.161585	0.0101758	0.0869912	0.0536463	0.155416	0.300233	0.0453338	0.0643966	0.682894	0.206763	0.0675751	0.0427675	0.03328435	2.76154e-11	0.0434324	0.956568	1	0.142631	0.386819	0.74355	1.3449	2.58519	7.0111	1.408172	0.0922958	0.0107635	0.0542802	0.0514005	0.00154276	0.00245832	0.011399	0.142824	0.00899432	0.0768907	0.0474174	0.137371	0.265373	0.0400701	0.0569195	1.131362	1.273694	0.154856	0.390974	0.609026	0.845145
29268	-414.2779	-426.1467	11.86876	0.294415	0.0153603	0.0115979	0.042654	0.00852439	0.0188856	0.00393233	0.123959	0.00801028	0.197529	0.0989875	0.172775	0.269784	0.0624147	0.0249875	0.150385	0.651721	0.0551778	0.142716	0.06550255	1.41341e-06	0.0808989	0.919101	0.999999	0.428921	0.661773	0.879153	1.13746	1.51109	2.33143	0.612066	0.21747	0.0113459	0.00856685	0.0315065	0.00629656	0.0139499	0.00290463	0.0915623	0.00591682	0.145905	0.0731174	0.127621	0.199277	0.0461028	0.0184571	1.353817	0.5618429	0.060609	0.325684	0.674316	0.939391
29304	-416.4482	-427.5018	11.05358	0.068488	0.0887403	0.0309145	0.0742295	0.0101943	0.0116932	0.00895445	0.175685	0.0605206	0.0577183	0.0622449	0.270416	0.03414	0.152263	0.0507296	0.843964	0.022436	0.0137537	0.119846	0.7770922	0.0950731	0.355537	0.644463	0.904927	0.30927	0.564205	0.836475	1.19549	1.77241	3.23342	0.8485496	0.059198	0.0767032	0.0267211	0.0641607	0.00881153	0.0101071	0.00773983	0.151854	0.0523113	0.0498892	0.0538017	0.233735	0.0295091	0.131609	0.0438484	1.156932	1.604848	0.183427	0.404116	0.595884	0.816572
29340	-416.2637	-425.9333	9.669636	0.0356228	0.00542042	0.020497	0.00307267	6.96175e-05	0.00433043	0.0023712	0.0152114	0.0254957	0.0162576	0.0263947	0.00188949	0.0420448	0.00985111	0.00332261	0.898601	0.0561017	0.00903617	0.0362614	0.6943951	0.0824739	0.345823	0.654177	0.917526	0.0541961	0.241298	0.641753	1.55823	4.14426	18.4515	2.107851	0.16815	0.0255859	0.0967517	0.0145039	0.000328614	0.0204409	0.0111928	0.0718022	0.120347	0.0767407	0.12459	0.00891895	0.198463	0.0465001	0.0156836	0.2118516	2.12365	0.217076	0.417713	0.582286	0.782924
29376	-412.3873	-422.9946	10.60733	0.0865567	0.0305802	0.0155124	0.0125338	0.00197352	0.00550494	0.00198507	0.0493844	0.0298323	0.0116388	0.0377359	0.00162636	0.0601105	0.0346168	0.0162237	0.7605	0.0784227	0.0192542	0.141823	0.2983939	0.0156241	0.251553	0.748447	0.984376	0.104162	0.331845	0.708827	1.41078	3.01346	9.60041	1.635442	0.21868	0.0772587	0.0391911	0.0316657	0.00498597	0.0139079	0.00501515	0.124766	0.0753692	0.0294047	0.095337	0.00410889	0.151865	0.0874569	0.0409881	0.3958153	2.342133	0.228424	0.421946	0.578054	0.771576
29412	-413.8341	-426.6011	12.76698	0.222431	0.0529543	0.0471908	0.00996386	0.0023621	0.00488195	0.00883926	0.063275	0.0157526	0.0494177	0.134691	0.0454629	0.0108578	0.0136113	0.0180671	0.901814	0.0233745	0.0474489	0.0273626	0.4705356	0.0446429	0.306917	0.693083	0.955357	0.245633	0.504244	0.807662	1.23814	1.98317	4.07112	1.01513	0.317868	0.0756751	0.0674386	0.014239	0.00337559	0.00697662	0.0126319	0.090424	0.0225114	0.0706211	0.192482	0.0649694	0.0155165	0.0194514	0.0258191	0.6997586	0.4192884	0.0356002	0.293804	0.706196	0.9644
29448	-410.044	-421.1416	11.09756	0.0603616	0.0347579	0.013673	0.00101036	0.000367792	0.00216108	0.00312699	0.0303922	0.0236098	0.0219015	0.0185737	0.0103779	0.0492422	0.0189917	0.0137479	0.711074	0.107078	0.00174222	0.180106	0.3314411	0.0207158	0.265084	0.734916	0.979284	0.0568327	0.246953	0.646408	1.54701	4.04935	17.5955	2.073503	0.199677	0.11498	0.0452307	0.00334229	0.00121666	0.00714888	0.0103441	0.100538	0.0781016	0.0724505	0.0614423	0.0343302	0.162894	0.062825	0.0454784	0.3022956	1.086719	0.135197	0.38077	0.61923	0.864804
29484	-411.9602	-423.1476	11.18741	0.141609	0.0431458	0.00910438	0.00238489	0.00168861	0.0036221	0.0104397	0.0897813	0.167915	0.00389356	0.0213881	0.0375805	0.102364	0.0335236	0.0580274	0.709313	0.0335201	0.00159692	0.25557	0.3405371	0.0221827	0.268511	0.731489	0.977817	0.0913302	0.311235	0.694789	1.43929	3.213	10.9493	1.730502	0.194928	0.0593911	0.0125324	0.00328286	0.00232441	0.0049859	0.0143705	0.123586	0.231138	0.00535957	0.0294412	0.0517304	0.140907	0.046146	0.079876	0.7264686	1.382149	0.164996	0.395841	0.604159	0.835004
29520	-409.0447	-421.0401	11.99548	0.131054	0.0641042	0.0368928	0.00755565	0.000233921	0.00619473	0.00251912	0.0538621	0.085021	0.00676537	0.0580539	8.53862e-05	0.0059064	0.0290985	0.015717	0.906059	0.0223923	0.0102426	0.0613065	0.4115463	0.0342441	0.29162	0.70838	0.965756	0.099691	0.324819	0.704111	1.42023	3.07863	10.031	1.667165	0.260512	0.127427	0.0733361	0.0150193	0.000464992	0.012314	0.00500756	0.107068	0.169006	0.0134483	0.115401	0.000169732	0.0117408	0.0578425	0.0312426	0.5030643	0.6548825	0.0761617	0.340498	0.659502	0.923838
29556	-414.6867	-426.0589	11.37218	0.0323986	0.00846363	0.0235161	0.0124026	0.000104869	0.00336135	0.00086253	0.0164812	0.0114063	0.0039827	0.0145103	0.00122302	0.0080319	0.0104134	0.00137162	0.876112	0.0223855	0.0133248	0.088178	0.3107501	0.0174792	0.256821	0.743179	0.982521	0.0531021	0.23891	0.639765	1.56307	4.18568	18.8316	2.122597	0.218128	0.0569826	0.158326	0.0835022	0.000706042	0.0226307	0.0058071	0.110962	0.0767946	0.0268141	0.0976928	0.00823417	0.0540759	0.0701095	0.00923465	0.1485302	0.3783017	0.0284915	0.281542	0.718458	0.971509
29592	-408.4936	-419.6689	11.17534	0.2499	0.0709494	0.0421889	0.025854	0.00334625	0.00210992	0.00160618	0.0664615	0.0921102	0.00765553	0.0249305	0.0806382	0.069069	0.00695619	0.0699424	0.952428	0.00379596	0.00897897	0.0347969	0.3272772	0.0200527	0.263475	0.736526	0.979947	0.126835	0.365298	0.730388	1.36913	2.73749	7.88428	1.493044	0.307109	0.0871916	0.051847	0.0317726	0.00411229	0.00259293	0.00197388	0.0816762	0.113197	0.00940808	0.0306377	0.0990983	0.0848807	0.00854864	0.0859541	0.8137186	1.609746	0.183801	0.404277	0.595723	0.816199
29628	-406.1355	-418.5406	12.4051	0.216871	0.0377023	0.0739445	0.0164322	0.000567378	0.00563869	0.000808845	0.0972831	0.072689	0.00463997	0.0248046	0.0402304	0.0634506	0.00283666	0.00899638	0.918115	0.0175975	0.00181464	0.0624732	0.2352614	0.00739039	0.220024	0.779976	0.99261	0.129242	0.368663	0.732481	1.36522	2.71251	7.73742	1.479448	0.325195	0.056534	0.110879	0.0246398	0.000850776	0.00845513	0.00121285	0.145875	0.108996	0.00695757	0.0371941	0.0603248	0.0951433	0.00425353	0.0134899	0.6668953	0.4789455	0.0461291	0.308869	0.691132	0.953871
29664	-423.3277	-435.0815	11.75381	0.34925	0.104081	0.0767804	0.0972025	0.00649564	0.0127431	0.00682046	0.00488239	0.129422	0.00554199	0.0954737	0.0663824	0.131878	0.00484619	0.0341231	0.945733	0.0200157	0.00375789	0.0304933	0.3258624	0.0198287	0.262922	0.737078	0.980171	0.132271	0.372851	0.735067	1.36042	2.68203	7.56024	1.462698	0.31019	0.0924403	0.0681933	0.0863314	0.00576917	0.0113179	0.00605767	0.00433634	0.114947	0.00492218	0.0847959	0.0589582	0.117129	0.00430419	0.0303068	1.125923	0.08780198	2.64687e-05	0.104559	0.895441	0.999974
29700	-411.1715	-422.7574	11.58591	0.30655	0.0629744	0.0918346	0.0485779	0.00424512	0.00329961	0.00970137	0.0168325	0.0651079	0.0197419	0.0448037	0.0424124	0.173086	0.00450064	0.0457865	0.851212	0.0125206	0.0111704	0.125097	0.351481	0.0239779	0.272479	0.727522	0.976022	0.139589	0.382773	0.741115	1.34932	2.61251	7.16389	1.423761	0.326307	0.0670329	0.0977531	0.0517086	0.00451871	0.00351226	0.0103266	0.0179173	0.0693039	0.0210142	0.0476912	0.0451457	0.184241	0.0047907	0.0487373	0.9394545	1.094917	0.136123	0.381276	0.618724	0.863877
29736	-416.6348	-427.0353	10.40049	0.076003	0.193522	0.139959	0.103172	5.46015e-05	0.0107647	0.0121211	0.0863587	0.0878854	0.00489016	0.121592	0.0641588	0.272591	0.197043	0.0836642	0.785626	0.0556982	0.002268	0.156408	0.3829256	0.0292829	0.283016	0.716984	0.970717	0.185979	0.440267	0.774187	1.29168	2.27135	5.37695	1.21629	0.0522796	0.133116	0.0962727	0.0709678	3.75583e-05	0.0074046	0.00833761	0.0594029	0.060453	0.00336376	0.0836387	0.0441324	0.187505	0.135539	0.0575494	1.45378	2.005174	0.210312	0.415113	0.584886	0.789689
29772	-419.5882	-430.2148	10.6266	0.0666029	0.0296035	0.0359243	0.00446718	0.00195277	0.00724608	0.00129446	0.0144231	0.00492227	0.00241557	0.0639059	0.0520001	0.000669163	0.0273794	0.0437029	0.412025	0.36771	0.0396906	0.180575	0.0330762	2.40843e-11	0.0431765	0.956823	1	0.08475	0.30009	0.686929	1.45575	3.33234	11.7994	1.78457	0.186819	0.0830371	0.100767	0.0125303	0.00547747	0.0203251	0.00363092	0.0404564	0.0138068	0.00677561	0.179254	0.145859	0.00187699	0.0767985	0.122586	0.3565095	0.4564927	0.0421599	0.303539	0.696461	0.95784
29808	-414.2207	-425.8053	11.58456	0.189988	0.0108572	0.0920229	0.0475835	0.0134868	0.00813132	0.00243967	0.136396	0.0083917	0.138346	0.283763	0.067972	0.0156057	0.136597	0.0644224	0.469411	0.363594	0.0400571	0.126938	0.1427993	0.000799782	0.155655	0.844345	0.9992	0.307119	0.562287	0.835587	1.19676	1.77845	3.25607	0.8535976	0.15624	0.00892855	0.0756765	0.039131	0.0110911	0.00668692	0.0020063	0.112167	0.00690105	0.113771	0.233357	0.0558979	0.0128336	0.112333	0.0529787	1.216004	1.307912	0.158147	0.392581	0.60742	0.841853
29844	-418.0137	-430.338	12.32425	0.208344	0.129329	0.183462	0.14549	0.00918497	0.0167828	0.00905225	0.065358	0.068678	0.070886	0.138087	0.0696947	0.0247288	0.0630166	0.0131307	0.391744	0.49923	0.021887	0.0871387	0.06365578	1.01479e-06	0.0788597	0.92114	0.999999	0.594473	0.775968	0.923918	1.08235	1.28871	1.68216	0.3760533	0.171445	0.106424	0.15097	0.119722	0.00755825	0.0138105	0.00744904	0.0537827	0.0565146	0.0583317	0.113631	0.0573513	0.0203492	0.0518559	0.0108052	1.215224	0.1306367	0.000477695	0.145228	0.854772	0.999522
29880	-410.0066	-421.9889	11.98231	0.115544	0.0128462	0.0404929	0.0117714	0.001559	0.00675152	0.0083306	0.0666645	0.0070458	0.01928	0.0380423	0.10303	0.0179053	0.0384128	0.0168471	0.736667	0.0781642	0.0385302	0.146638	0.424026	0.0364321	0.295112	0.704888	0.963568	0.130426	0.370306	0.733498	1.36333	2.70047	7.6672	1.472856	0.229017	0.025462	0.0802596	0.0233317	0.00309004	0.013382	0.0165118	0.132133	0.0139652	0.0382142	0.0754023	0.204213	0.0354895	0.0761367	0.0333921	0.5045243	0.8413788	0.104293	0.362005	0.637995	0.895707
29916	-415.501	-426.2894	10.78838	0.0865717	0.0443677	0.145719	0.00268454	0.00314581	0.00477305	0.000169824	0.0762438	0.00175446	0.00166108	0.0378789	0.0603358	0.0355539	0.0428458	0.00407677	0.652684	0.152386	0.0583178	0.136612	0.630469	0.0721705	0.336946	0.663054	0.92783	0.114568	0.347619	0.719172	1.39049	2.87671	8.72842	1.56659	0.15804	0.0809952	0.266016	0.00490074	0.00574281	0.00871341	0.000310022	0.139186	0.00320285	0.00303238	0.0691496	0.110146	0.0649052	0.0782169	0.00744233	0.5477819	1.817713	0.198576	0.410452	0.589549	0.801423
29952	-408.5565	-420.2803	11.72381	0.217059	0.0282493	0.0857118	0.0276509	0.000308119	0.00521815	0.0101256	0.137028	0.0203456	0.0264901	0.057359	0.0225802	0.16131	0.0750067	0.124681	0.894321	0.0049241	0.0349759	0.0657794	0.549608	0.0585007	0.323449	0.676552	0.941499	0.292068	0.548675	0.829222	1.20595	1.82257	3.42386	0.8899311	0.21725	0.0282741	0.0857869	0.0276751	0.000308389	0.00522272	0.0101345	0.137148	0.0203634	0.0265133	0.0574093	0.0226	0.161451	0.0750724	0.124791	0.9991246	1.260637	0.153576	0.390342	0.609657	0.846424
29988	-414.773	-425.235	10.46199	0.087507	0.00240972	0.154603	0.00558326	0.00146439	0.00699436	0.00563652	0.0516817	0.0285	0.025398	0.0529235	0.0788092	0.105125	0.0294829	0.0289466	0.740654	0.107198	0.011429	0.140719	0.4442803	0.0400016	0.300474	0.699526	0.959998	0.19491	0.450453	0.779732	1.28249	2.21999	5.13059	1.182377	0.131577	0.00362328	0.232463	0.00839507	0.00220188	0.0105168	0.00847514	0.0777092	0.042853	0.0381887	0.0795764	0.118498	0.158068	0.0443308	0.0435245	0.6650651	3.083851	0.258833	0.432601	0.5674	0.741167
30024	-412.9581	-424.1772	11.2191	0.246267	0.060269	0.0387376	0.0147017	0.00330222	0.0200571	0.0161224	0.182668	0.191802	0.0956927	0.105029	0.0750353	0.303097	0.120481	0.0850276	0.816335	0.0311044	0.121681	0.0308797	0.6882899	0.0815108	0.345032	0.654968	0.918489	0.594347	0.775888	0.923888	1.08238	1.28885	1.68252	0.3762065	0.158036	0.0386764	0.024859	0.00943453	0.00211913	0.0128712	0.0103462	0.117224	0.123085	0.0614088	0.0674002	0.0481523	0.194506	0.0773163	0.0545647	1.55829	1.482455	0.173666	0.399818	0.600181	0.826335
30060	-409.6507	-421.5857	11.93503	0.23629	0.00389143	0.034524	0.0114799	0.00429761	0.0075644	0.0192761	0.188413	0.117254	0.0257191	0.0414463	0.0403589	0.123169	0.0870486	0.00828295	0.865942	0.0616442	0.00864495	0.063769	0.4252442	0.0366463	0.295445	0.704555	0.963354	0.201301	0.457597	0.783569	1.27621	2.18533	4.96769	1.159047	0.248984	0.0041005	0.0363788	0.0120967	0.0045285	0.0079708	0.0203117	0.198535	0.123553	0.0271009	0.0436731	0.0425272	0.129786	0.0917253	0.00872795	0.9490141	0.9413895	0.117673	0.370616	0.629384	0.882327
30096	-411.8621	-423.7348	11.87268	0.167373	0.0158426	0.0322956	0.000490595	0.00621066	0.00638923	0.00367877	0.149241	0.0967629	0.172813	0.101491	0.0264605	0.0259816	0.0504798	0.0418582	0.870812	0.0403215	0.0733105	0.0155556	0.5288611	0.0548988	0.319477	0.680523	0.945101	0.0970703	0.320627	0.701263	1.426	3.11889	10.3018	1.686428	0.186516	0.0176544	0.0359892	0.000546703	0.00692096	0.00711996	0.00409951	0.166309	0.10783	0.192578	0.113099	0.0294868	0.0289531	0.0562531	0.0466455	0.8973689	0.4398361	0.0392171	0.299329	0.700671	0.960783
30132	-415.6628	-425.8727	10.2099	0.0262131	0.00316106	0.0117797	5.79864e-05	0.00083563	0.000754518	0.000144152	0.0231606	0.0177644	0.0150444	0.00635372	0.000723638	0.00822798	0.00859618	0.00738784	0.797906	0.00259745	0.182671	0.0168257	0.7115088	0.0851497	0.347981	0.652019	0.91485	0.0438367	0.217581	0.621369	1.60935	4.59599	22.8119	2.261242	0.201322	0.0242776	0.0904701	0.000445347	0.00641781	0.00579485	0.00110712	0.177878	0.136434	0.115544	0.0487978	0.00555768	0.0631925	0.0660204	0.0567401	0.1302049	0.9241333	0.115445	0.369239	0.630761	0.884555
30168	-410.4451	-421.294	10.84891	0.0889702	0.0419437	0.00860583	0.00427343	0.000433698	0.00426102	2.60689e-05	0.0278398	0.0592504	0.0660818	0.00499723	0.0345191	0.0108342	0.0186699	0.0253422	0.772123	0.183723	0.00596855	0.0381861	0.0457112	1.05807e-08	0.0583732	0.941627	1	0.0556504	0.244434	0.644344	1.55197	4.09108	17.9693	2.088705	0.224645	0.105905	0.0217292	0.0107902	0.00109506	0.0107588	6.58224e-05	0.0702938	0.149604	0.166853	0.0126177	0.0871586	0.0273558	0.0471406	0.0639875	0.3960486	0.3854227	0.0297117	0.283802	0.716198	0.970288
30204	-408.4104	-419.0926	10.68219	0.318193	0.117001	0.14222	0.0486891	0.00716116	0.00817301	1.93573e-06	0.147611	0.114983	0.116102	0.00141663	0.165492	0.0315589	0.0148668	0.0605501	0.884099	0.0835144	0.0133667	0.0190202	0.04383495	5.32598e-09	0.0561583	0.943842	1	0.385341	0.628081	0.864937	1.15615	1.59215	2.5951	0.6895379	0.245895	0.090417	0.109906	0.0376263	0.00553405	0.00631599	1.49591e-06	0.114071	0.0888571	0.0897222	0.00109475	0.12789	0.0243883	0.0114888	0.0467923	1.294019	1.289187	0.156357	0.39171	0.60829	0.843644
30240	-416.7628	-427.4416	10.67881	0.217028	0.0723847	0.0872929	0.0775749	0.00886014	0.00405001	0.00222612	0.149431	0.0845226	0.121695	0.0308603	0.0334993	0.094346	0.191523	0.122975	0.893603	0.00605803	0.0289589	0.0713804	0.6293665	0.0719887	0.33678	0.663219	0.928011	0.195637	0.451273	0.780174	1.28177	2.21595	5.1115	1.179682	0.167167	0.0557548	0.067238	0.0597526	0.00682459	0.00311955	0.00171468	0.1151	0.0651041	0.0937362	0.0237704	0.0258031	0.0726707	0.147522	0.0947224	1.298268	1.643839	0.186366	0.405376	0.594625	0.813634
30276	-415.7919	-423.7404	7.948492	0.190301	0.0287302	0.0126994	0.00699182	0.00110734	0.0101002	0.00138813	0.109531	0.0128127	0.0792256	0.0322711	0.00840836	0.0658372	0.0483662	0.0898555	0.716036	0.0507211	0.00476609	0.228476	0.2651298	0.0109908	0.235977	0.764023	0.989009	0.102581	0.329378	0.707179	1.41407	3.03602	9.7484	1.646502	0.272784	0.0411829	0.0182038	0.0100223	0.00158729	0.014478	0.00198979	0.157005	0.0183662	0.113565	0.0462585	0.0120528	0.0943734	0.0693298	0.128802	0.6976253	8.284344	0.347264	0.459651	0.540349	0.652736
30312	-416.2647	-427.443	11.17824	0.147117	0.0846054	0.0385548	0.0935724	0.00235315	0.00758492	0.000731534	0.18155	0.0975464	0.209583	0.0136603	0.0393167	0.00377162	0.02928	0.141017	0.0776216	0.602829	0.121067	0.198482	0.04104778	1.71593e-09	0.0528415	0.947158	1	0.248603	0.507209	0.80914	1.23588	1.97157	4.02247	1.006437	0.134939	0.0776023	0.0353635	0.085827	0.00215837	0.00695709	0.000670982	0.166522	0.0894721	0.192235	0.0125296	0.0360623	0.00345943	0.0268564	0.129345	1.090243	0.6305772	0.0721883	0.336962	0.663038	0.927812
30348	-411.7682	-422.2163	10.44808	0.0312008	0.020589	0.0246193	0.000658642	0.00224791	0.000821259	0.000731125	0.0145161	0.00450839	0.000430104	0.020033	0.00961511	0.00504349	0.0143233	0.0272595	0.758283	0.032847	0.0067484	0.202122	0.2396275	0.00787841	0.222484	0.777516	0.992122	0.0427592	0.214956	0.619021	1.61545	4.65211	23.3868	2.279236	0.176678	0.116588	0.13941	0.00372963	0.012729	0.00465047	0.00414008	0.0821991	0.0255292	0.00243551	0.113439	0.0544466	0.0285593	0.0811072	0.15436	0.176597	1.281149	0.15558	0.39133	0.60867	0.84442
30384	-418.9064	-431.7093	12.80295	0.153898	0.0414451	0.0492047	0.00488853	0.00361609	0.00699446	0.0158177	0.123896	0.173472	0.0407574	0.0371645	0.00410323	0.0329905	0.0554484	0.182045	0.77445	0.160683	0.0609331	0.00393454	0.4804735	0.046399	0.309218	0.690782	0.953601	0.527375	0.731942	0.907234	1.10225	1.36623	1.89618	0.4626512	0.166243	0.0447696	0.0531516	0.00528066	0.00390615	0.00755552	0.0170866	0.133834	0.187387	0.0440267	0.0401456	0.00443237	0.0356368	0.0598962	0.196648	0.9257417	0.7471186	0.0906031	0.352216	0.647784	0.909397
30420	-416.3312	-426.9935	10.6623	0.105208	0.0445238	0.0917667	0.00315254	0.00783104	0.00310043	0.0104743	0.15629	0.0951512	0.0133888	0.041872	0.00408585	0.0424256	0.0448601	0.138008	0.775229	0.130888	0.0228472	0.0710359	0.4501754	0.0410432	0.301969	0.698031	0.958957	0.234807	0.49328	0.802141	1.24666	2.02724	4.25882	1.047722	0.13116	0.0555064	0.114403	0.00393017	0.00976271	0.00386521	0.013058	0.194842	0.118622	0.0166914	0.0522005	0.0050937	0.0528906	0.0559257	0.17205	0.8021383	2.822612	0.249302	0.429359	0.570642	0.750697
30456	-421.6666	-430.0105	8.343947	0.0345568	0.0179575	0.0149251	0.00352215	0.00352569	0.00074967	0.00196862	0.0214001	0.00941352	0.0094476	0.0313751	0.00924876	0.00194358	0.0325527	0.0175237	0.806004	0.0977339	0.0594011	0.0368614	0.9713804	0.121468	0.372913	0.627087	0.878532	0.0695246	0.272463	0.66654	1.50028	3.67022	14.3834	1.927756	0.16447	0.0854667	0.0710344	0.0167633	0.0167802	0.00356798	0.00936947	0.101852	0.0448027	0.0449649	0.149327	0.0440186	0.00925029	0.154932	0.0834022	0.2101106	4.180818	0.289617	0.442564	0.557435	0.710384
30492	-415.5345	-428.5687	13.0342	0.238837	0.0308972	0.140693	0.0191409	0.00766417	0.00238742	0.00642652	0.126038	0.031091	0.017965	0.136802	0.108093	0.0539434	0.0772565	0.0474607	0.725972	0.103103	0.134201	0.0367237	0.4537587	0.0416765	0.302863	0.697137	0.958323	0.680899	0.829076	0.943198	1.06022	1.20616	1.46865	0.2779048	0.228619	0.0295752	0.134674	0.018322	0.00733626	0.00228527	0.00615157	0.120646	0.0297608	0.0171964	0.130949	0.103469	0.0516354	0.0739511	0.0454301	1.044697	0.6167932	0.0699055	0.334859	0.665141	0.930095
